,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
376,0,0.023198453,63,0,0.004997501,2000.0,1,0,0,0,0.0
377,0,0.164887502,62,0,0.340376291,23332.0,13,0,4,0,0.0
378,0,0.212192942,46,0,0.987493203,1838.0,8,0,1,0,0.0
379,0,0.6245,60,0,0.7124,4999.0,16,0,1,0,1.0
380,0,0.552684202,64,0,1688.0,0.36,7,0,1,0,3.0
381,0,0.074783877,61,0,0.018175209,2750.0,7,0,0,0,0.0
382,0,0.366449427,55,0,0.464910594,5200.0,17,0,1,0,0.0
383,0,0.278544291,62,0,0.010723373,5501.0,2,0,0,0,0.0
384,0,0.889364739,33,0,0.281367977,4502.0,14,2,0,2,0.0
385,0,0.014378817,73,3,0.007105043,7177.0,9,0,0,0,0.0
386,0,0.697006048,35,2,0.886704432,3000.0,14,1,1,0,5.0
387,0,0.400783587,56,0,0.853554445,8200.0,25,0,2,0,0.0
388,0,0.104657907,70,0,0.012077108,12916.0,6,0,0,0,0.0
389,0,0.133194169,47,1,0.388766358,6800.0,8,0,1,0,2.0
390,0,0.011585083,52,0,0.139684814,5583.0,8,0,1,0,0.0
391,0,0.53912639,49,0,0.164967007,5000.0,11,0,0,0,1.0
392,0,0.065796385,73,0,0.191658049,5801.0,7,0,1,0,0.0
393,0,0.008249656,76,0,5.0,26.4,1,0,0,0,0.0
394,0,0.9999999,56,0,0.0,4333.0,3,0,0,0,1.0
395,0,0.01039792,77,0,1.0,847.09,2,0,0,0,0.0
396,0,0.256686176,44,0,0.468529115,2970.0,12,0,1,0,0.0
397,1,0.983221477,55,1,0.970007498,4000.0,8,0,2,0,1.0
398,0,0.487091199,72,0,0.619088937,9219.0,12,0,2,0,1.0
399,0,0.005164417,47,0,0.743179546,7000.0,21,0,2,0,0.0
400,0,0.003717173,49,0,0.261562998,13166.0,30,0,1,0,3.0
401,0,0.633591561,41,0,0.635130311,2800.0,8,0,0,0,0.0
402,0,0.660159814,41,0,0.617156287,8509.0,11,0,1,0,3.0
403,0,0.9999999,27,0,0.0,3500.0,1,0,0,0,0.0
404,0,0.556867158,77,0,0.292568022,10400.0,9,0,1,0,0.0
405,0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0.0
406,0,0.10188215,56,0,786.0,0.63,10,0,1,0,0.0
407,0,0.015969491,77,0,0.128254055,7336.0,13,0,1,0,0.0
408,0,0.556346236,27,0,0.17888563,3750.0,7,0,0,0,0.0
409,1,1.253651038,56,2,427.0,4.16,4,2,0,0,0.0
410,0,0.45675818,50,0,0.20590629,8600.0,13,0,0,0,0.0
411,0,0.169241956,26,0,0.005623828,4800.0,5,0,0,0,0.0
412,0,0.316136773,25,0,0.027681661,1733.0,4,0,0,0,0.0
413,0,0.012468573,57,0,0.280729037,16075.0,13,0,2,0,0.0
414,0,0.625553965,68,1,0.783495534,7500.0,17,0,4,0,0.0
415,0,0.556870261,36,0,0.4155974,6000.0,7,0,3,0,2.0
416,0,0.123798923,71,0,0.035413716,12000.0,6,0,0,0,0.0
417,0,0.000967012,71,0,0.000594985,11764.0,9,0,0,0,0.0
418,0,0.413105166,69,1,11902.0,0.0,23,0,3,0,0.0
419,0,0.0,34,0,0.173808708,2916.0,8,0,0,0,1.0
420,0,0.043817746,59,0,1179.0,0.48,11,0,2,0,0.0
421,0,0.517985278,43,0,0.38278448,9200.0,8,0,2,0,2.0
422,0,0.831916916,63,0,0.322139789,15365.0,15,0,2,0,0.0
423,0,0.444403596,45,0,0.719856029,5000.0,13,0,1,0,0.0
424,0,0.285841074,55,0,0.114999036,10373.0,6,0,0,0,0.0
425,1,0.758695722,55,3,1.402485143,1850.0,12,0,1,0,0.0
426,0,0.318983211,39,0,0.843691149,7964.0,12,0,2,0,0.0
427,0,0.931034483,33,0,0.259552656,4291.0,5,0,1,0,0.0
428,0,0.221894163,38,0,0.048968171,14294.0,6,0,0,0,0.0
429,1,0.426859585,55,0,0.476976151,6666.0,14,0,2,0,1.0
430,0,0.511492093,59,0,0.364582559,13450.0,10,0,2,0,0.0
431,0,0.017073821,50,0,2372.0,10.52,28,0,2,0,0.0
432,0,0.606323945,55,0,0.212121212,3200.0,7,0,0,0,2.0
433,0,0.261328866,41,2,0.251487154,7900.0,22,0,2,0,0.0
434,0,0.193680632,58,0,0.378032525,3750.0,7,0,2,0,0.0
435,1,1.082735263,51,4,0.746708882,6000.0,10,0,1,1,0.0
436,0,0.014632846,66,0,0.003998934,3750.0,8,0,0,0,0.0
437,0,0.855136293,30,1,0.919442762,1650.0,12,0,1,0,1.0
438,0,0.209508413,46,0,0.809814613,4584.0,9,0,1,0,0.0
439,0,0.033270711,66,1,3119.0,0.04,14,0,2,0,0.0
440,1,2.435129741,52,1,0.235224586,3383.0,2,0,0,1,0.0
441,0,0.0,28,5,0.250583139,3000.0,8,0,0,0,0.0
442,0,0.0,28,0,0.187637162,2733.0,7,0,0,0,0.0
443,0,0.162201907,43,0,0.309307558,12000.0,12,0,2,0,2.0
444,0,0.0,58,0,0.0,6000.0,3,0,0,0,0.0
445,0,0.023058267,59,0,0.200376884,6367.0,8,0,0,0,1.0
446,0,0.0,78,0,0.188823795,2218.0,7,0,0,0,0.0
447,0,0.189311093,61,0,0.374071488,15750.0,11,0,2,0,0.0
448,0,0.9999999,43,0,0.003599589,5833.0,0,0,0,0,0.0
449,0,0.278491957,37,0,0.378357185,5100.0,5,0,1,0,2.0
450,0,0.089887737,63,0,0.49030194,5000.0,21,0,2,0,1.0
451,0,0.0,44,1,0.54076851,3200.0,9,0,1,0,2.0
452,0,0.0,62,0,374.0,0.09,4,0,0,0,0.0
453,0,0.999577475,48,0,2.86285397,1800.0,12,0,1,0,2.0
454,0,0.461363986,40,0,0.230451656,12110.0,15,0,0,0,3.0
455,0,0.944615553,57,1,0.722842788,20500.0,29,0,19,0,0.0
456,0,0.061379445,47,0,0.523104371,5604.0,9,0,2,0,1.0
457,0,0.363868674,52,0,936.0,0.1,6,0,0,0,0.0
458,0,0.0,64,0,0.139215196,4000.0,6,0,0,0,1.0
459,0,0.081363765,35,0,0.098709326,5500.0,8,0,0,0,0.0
460,1,0.9999999,26,0,0.0,1667.2285000000002,0,1,0,0,0.0
461,0,0.094571878,78,0,52.0,0.29,3,0,0,0,0.0
462,0,0.007599696,94,0,0.000833194,6000.0,3,0,0,0,1.0
463,0,0.9999999,58,2,0.303657829,5166.0,2,0,1,0,0.0
464,0,0.300644005,71,0,0.116576685,5000.0,17,0,0,0,1.0
465,0,0.559521203,51,0,0.490971205,2048.0,5,0,0,0,0.0
466,0,0.301094982,60,0,1889.0,0.03,7,0,1,0,0.0
467,0,0.416828228,55,0,0.40202041,9700.0,18,0,2,0,1.0
468,0,0.05492322,64,0,0.221422256,7916.0,7,0,2,0,1.0
469,0,0.640844723,70,0,0.37709976,8750.0,9,0,1,0,0.0
470,0,0.108955919,60,0,0.46955468,3300.0,7,0,1,0,0.0
471,0,0.020704003,64,1,0.129500269,3721.0,11,0,0,0,0.0
472,0,0.07082828,74,0,620.0,0.06,6,0,1,0,0.0
473,0,0.221641831,45,0,0.504238823,13800.0,14,0,6,0,0.0
474,0,0.936529656,32,0,883.0,0.12,6,0,0,1,2.0
475,0,0.510802074,58,1,0.437861002,5366.0,9,0,1,0,0.0
476,0,0.006259578,69,0,0.147704591,2003.0,6,0,0,0,0.0
477,0,0.083127791,52,0,0.007069163,5233.0,1,0,0,0,1.0
478,0,0.052686402,56,0,0.294543377,10500.0,9,0,2,0,0.0
479,0,0.014725934,40,0,0.001211754,3300.0,2,0,0,0,0.0
480,0,0.07648563,63,0,0.134225195,4484.0,7,0,1,0,0.0
481,0,0.53540556,53,1,0.458885279,4000.0,25,0,3,0,4.0
482,1,1.157728707,46,0,0.341382182,1200.0,4,0,0,1,1.0
483,0,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4.0
484,0,0.027299912,79,0,0.007664112,3000.0,4,0,0,0,0.0
485,0,1.026853657,33,0,0.273945825,3580.0,2,0,0,0,0.0
486,0,0.924840733,81,0,1886.0,206.24,17,0,0,0,1.0
487,0,0.024125473,56,0,1818.0,0.35,22,0,1,0,0.0
488,0,0.001705782,54,0,1409.0,0.37,4,0,2,0,0.0
489,0,0.104979004,52,0,1808.0,0.24,2,0,1,0,0.0
490,0,0.000143534,47,0,1.194961008,5000.0,9,0,3,0,0.0
491,0,0.076989002,27,0,0.12331757,2748.0,3,0,0,0,0.0
492,0,1.127744511,31,1,0.273456295,2493.0,5,1,0,0,0.0
493,0,0.0,26,0,0.030570253,3401.0,2,0,0,0,2.0
494,0,0.209377745,41,0,0.381008711,9298.0,10,0,2,0,1.0
495,0,0.07151252,51,0,0.180987072,14000.0,11,0,1,0,1.0
496,0,0.071745333,72,0,0.154918668,1290.0,17,0,0,0,0.0
497,0,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0.0
498,0,0.037829887,55,0,2910.0,0.05,10,0,1,0,0.0
499,0,0.0,65,0,0.17448837,12166.0,4,0,1,0,1.0
500,0,0.01209879,26,0,497.0,0.1,5,0,0,0,0.0
501,0,0.890105382,38,0,1828.0,0.05,6,0,0,0,0.0
502,1,0.9999999,34,1,0.225963207,2880.0,14,9,0,0,0.0
503,0,0.306127681,53,0,0.368820092,6330.0,3,0,1,0,0.0
504,0,0.547373073,32,0,0.152581087,6566.0,5,0,0,0,1.0
505,0,0.0,28,0,0.282572476,3000.0,4,0,0,0,0.0
506,0,0.01214655,64,0,0.433750484,7750.0,15,0,2,0,2.0
507,1,1.152450091,32,1,0.24790084,2500.0,2,1,0,0,0.0
508,0,0.47752827,73,0,1.170651818,3052.0,29,0,2,0,0.0
509,0,0.086629521,58,0,742.0,0.19,16,0,0,0,0.0
510,0,0.560867904,52,4,0.565437994,6700.0,17,0,1,1,1.0
511,0,0.072431428,46,0,0.310551865,7827.0,17,0,2,0,3.0
512,0,0.007236683,74,0,9.0,791.33,5,0,0,0,0.0
513,0,0.586978752,41,0,0.269858411,8333.0,17,0,2,0,2.0
514,0,0.007623915,88,0,0.002504174,9583.0,5,0,0,0,1.0
515,0,0.406995159,48,0,0.254002596,6932.0,7,0,2,0,2.0
516,0,0.286461719,70,0,0.151453435,5400.0,10,1,0,0,0.0
517,0,0.070542889,50,0,0.204417237,8330.0,4,0,2,0,0.0
518,0,0.869130869,49,0,1.012993503,2000.0,6,0,1,0,0.0
519,0,0.317479926,56,0,0.465682745,8333.0,16,0,1,1,3.0
520,0,0.038100403,53,0,0.217172036,15862.0,4,0,2,0,0.0
521,0,0.630885614,36,1,0.340865913,10000.0,10,0,1,0,2.0
522,0,0.004828185,66,0,0.10465587,4939.0,5,0,0,0,0.0
523,0,0.375439361,58,0,0.495377338,4650.0,13,0,2,0,1.0
524,0,0.9999999,56,0,0.0,4900.0,2,0,0,0,1.0
525,0,0.9999999,44,0,1687.0,0.13,3,0,1,0,0.0
526,0,0.112522488,64,0,0.419502285,5906.0,23,0,1,0,0.0
527,0,0.011075524,67,1,0.036140276,14000.0,8,0,0,0,0.0
528,0,0.003928478,63,0,0.000499376,8009.0,2,0,0,0,0.0
529,0,0.019472087,73,0,87.0,0.08,12,0,0,0,0.0
530,0,0.009441518,48,1,0.202079445,3750.0,11,0,1,0,0.0
531,0,0.0,66,0,0.115746972,5200.0,5,0,0,0,2.0
532,1,0.449887528,31,1,0.226989619,4334.0,6,0,0,0,2.0
533,0,0.342213268,50,0,0.403647708,8333.0,10,0,3,0,2.0
534,0,0.001662725,41,0,1800.0,0.15,6,0,1,0,0.0
535,0,0.058173628,54,0,0.454489036,4833.0,12,0,2,0,3.0
536,0,0.007125931,59,0,0.10723759,5277.0,11,0,1,0,0.0
537,0,0.028153135,63,0,0.320575885,8334.0,10,0,2,0,2.0
538,0,0.0,47,0,0.705976864,3111.0,5,0,1,0,1.0
539,0,0.0,59,0,0.0,1153.9813333333334,1,0,0,0,0.0
540,0,0.02799888,65,0,0.084661536,16500.0,13,0,2,0,1.0
541,0,0.948207171,46,0,0.053754941,1264.0,2,0,0,1,1.0
542,1,0.609385044,28,0,0.135157546,4823.0,4,0,0,0,0.0
543,1,0.9999999,49,3,0.256566684,5900.0,3,7,1,1,2.0
544,0,0.952474598,23,0,0.063387323,5000.0,9,0,0,0,0.0
545,0,0.004666356,28,0,0.000444346,4500.0,1,0,0,0,1.0
546,0,0.139142925,74,0,0.099713556,12916.0,4,0,1,0,1.0
547,1,0.943521595,51,2,0.462677725,3375.0,3,1,0,1,0.0
548,0,0.04909509,80,0,0.00224955,6667.0,4,0,0,0,0.0
549,0,0.298805069,72,0,0.254422397,6500.0,11,0,0,0,0.0
550,0,0.0,55,0,0.281367521,2924.0,8,0,0,0,2.0
551,0,0.625660165,61,0,0.2809482,10250.0,23,0,1,0,0.0
552,0,0.047512272,82,0,41.0,0.3,5,0,0,0,0.0
553,0,0.47900323,68,0,0.540342298,1226.0,3,0,1,0,0.0
554,0,0.0,40,0,0.382923415,5000.0,20,0,2,0,1.0
555,0,0.9999999,30,0,0.685962807,3333.0,3,0,2,0,1.0
556,0,0.405609985,46,0,0.388114286,8749.0,6,0,1,0,2.0
557,0,0.033662926,49,0,0.264107706,10472.0,9,0,1,0,1.0
558,0,0.0,58,0,0.361177779,17082.0,19,0,7,0,0.0
559,0,0.096272593,69,0,115.0,0.24,3,0,0,0,1.0
560,0,0.034491246,49,0,1369.0,0.22,7,0,1,0,0.0
561,0,0.117136156,58,0,0.526078987,6000.0,9,0,2,0,0.0
562,0,0.004542296,48,0,0.002450123,2856.0,6,0,0,0,0.0
563,0,0.669201735,57,0,0.363592311,6190.0,9,0,2,0,1.0
564,0,0.060301203,49,0,0.097630447,16500.0,4,1,1,0,0.0
565,0,0.9999999,49,0,0.108676878,22000.0,3,0,1,0,0.0
566,0,0.0,42,0,0.894706625,8708.0,9,0,4,0,2.0
567,0,0.0,24,0,0.148925537,2000.0,2,0,0,0,2.0
568,0,0.109041106,52,0,0.244690447,12194.0,5,0,1,0,4.0
569,0,0.365804416,50,0,0.330191374,3500.0,8,0,1,0,1.0
570,1,0.9999999,33,1,0.583637692,2737.0,4,2,1,1,2.0
571,0,1.068965517,33,0,1.508305648,300.0,3,0,0,0,0.0
572,0,0.819159042,62,0,0.388619015,4322.0,7,0,1,0,1.0
573,0,0.486460186,44,0,761.0,0.68,6,0,1,0,0.0
574,0,0.9999999,64,0,0.393746592,5500.0,5,0,1,0,0.0
575,0,0.908396683,60,0,7868.0,0.1,26,0,3,0,0.0
576,0,0.0,28,0,2.0,359.22,8,0,0,0,0.0
577,0,0.134438935,37,0,1232.5,1.0,13,0,1,0,2.0
578,0,0.407947193,57,0,0.210526316,3400.0,7,0,0,0,2.0
579,0,0.032246466,33,0,0.005441824,7717.0,6,0,0,0,0.0
580,0,0.089155451,59,1,0.340306388,25000.0,10,0,2,0,1.0
581,0,0.181075789,35,1,0.075969612,2500.0,7,0,0,0,0.0
582,0,0.629134835,63,0,0.630082204,4500.0,7,0,1,0,0.0
583,0,0.47422431,36,0,0.170348772,8916.0,11,0,0,0,3.0
584,0,0.127671007,51,0,0.551238804,8596.0,25,0,4,0,1.0
585,0,0.323775915,52,3,0.209399217,12000.0,12,0,1,0,0.0
586,0,0.034432905,66,0,1243.0,0.31,6,0,1,0,0.0
587,0,0.0,85,0,0.0,4391.160666666667,9,0,0,0,0.0
588,0,0.224011446,57,0,1938.0,0.64,13,0,2,0,0.0
589,0,0.093240051,62,0,0.162722889,8916.0,6,0,2,0,0.0
590,0,0.021825138,52,0,0.801549613,4000.0,12,0,3,0,2.0
591,1,0.998809016,50,0,0.747897275,8916.0,7,0,1,0,2.0
592,0,0.035901563,37,0,0.602535967,4100.0,6,0,2,0,0.0
593,0,0.001859351,52,0,0.509657871,7920.0,19,0,4,0,2.0
594,0,0.032806737,52,0,0.209671555,8250.0,6,0,1,0,0.0
595,1,0.244785382,78,2,0.317473011,2500.0,7,0,0,0,0.0
596,1,0.100023225,39,0,3757.0,0.0,12,0,2,0,0.0
597,0,0.0312491,77,0,0.116655557,10500.0,21,0,1,0,0.0
598,0,0.213977786,62,0,0.103993291,15500.0,7,0,1,0,1.0
599,0,0.041112208,39,0,0.058203246,9672.0,18,0,0,0,2.0
600,1,0.9999999,37,0,72.0,12.63,0,0,0,0,2.0
601,0,0.9999999,29,1,0.250681694,5500.0,5,1,0,0,0.0
602,0,0.02269773,80,0,0.045460334,7852.0,3,0,0,0,0.0
603,0,0.035676269,50,0,0.486752208,6000.0,7,0,3,0,0.0
604,0,0.429358825,41,0,0.298233922,3000.0,6,0,0,0,3.0
605,0,0.001510338,86,0,1428.0,0.18,5,0,1,0,0.0
606,0,0.073972979,66,0,0.244476697,6200.0,11,0,1,0,1.0
607,0,0.248343216,57,1,1072.0,0.42,7,0,2,0,0.0
608,0,0.9999999,49,0,0.3916296,4945.0,4,0,2,0,0.0
609,0,0.756504943,48,0,0.518550662,4608.0,10,0,2,0,2.0
610,0,0.016204297,35,0,0.445268139,6339.0,6,0,2,0,3.0
611,0,0.0,37,1,0.358527331,9750.0,6,0,2,0,2.0
612,1,0.991085411,61,4,0.462236579,6500.0,14,1,2,0,0.0
613,0,0.001764376,63,0,0.073207776,6583.0,23,0,0,0,0.0
614,0,0.019343784,63,0,0.305192572,11631.0,12,0,2,0,1.0
615,0,0.067153215,36,0,366.0,0.93,3,0,1,0,0.0
616,0,0.07540316,60,0,0.343496673,8264.0,22,0,2,0,1.0
617,0,0.491111095,55,1,4864.0,0.05,22,0,1,0,0.0
618,0,0.33701852,59,0,0.063844691,9992.0,4,0,0,0,0.0
619,0,0.025999639,63,0,0.163014225,2600.0,8,0,0,0,0.0
620,0,0.0,47,1,0.025060491,5785.0,5,0,0,0,2.0
621,0,0.686982192,49,0,0.553165707,3300.0,6,0,1,0,0.0
622,0,0.0,83,0,0.294499488,2926.0,6,0,0,0,0.0
623,0,0.155844156,26,0,0.000769083,5200.0,1,0,0,0,0.0
624,0,0.190532516,43,0,0.237176282,10000.0,10,0,2,0,0.0
625,0,0.067491564,53,0,0.062700839,12758.0,6,0,0,0,1.0
626,0,0.032393521,40,0,26.0,1095.13,1,0,0,1,1.0
627,0,0.179341033,31,0,4639.0,0.06,6,0,2,0,0.0
628,0,0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0.0
629,0,0.9999999,60,0,1069.0,0.48,1,1,1,0,0.0
630,0,0.520785558,52,1,0.744467158,11250.0,21,0,2,0,0.0
631,0,0.007761001,60,0,0.196517852,17000.0,10,0,1,0,0.0
632,0,0.325908311,29,0,0.156198542,4250.0,5,0,0,0,0.0
633,0,0.126043,53,0,1.715713715,2500.0,12,0,1,0,2.0
634,0,0.016569062,29,1,0.312171957,4000.0,3,0,1,0,0.0
635,0,0.068616889,58,0,0.046085859,1583.0,2,0,0,0,0.0
636,0,0.9999999,60,0,946.0,0.66,5,0,1,0,0.0
637,0,0.729711715,58,0,0.352092558,7000.0,8,0,2,0,1.0
638,0,0.197657888,62,0,0.240054021,17770.0,13,0,2,0,1.0
639,0,0.071297499,32,0,0.296623678,6900.0,16,0,2,0,1.0
640,0,0.03271131,45,0,1632.0,0.14,6,0,1,0,0.0
641,0,0.422126382,48,2,0.823236196,5215.0,24,1,3,0,2.0
642,0,0.454848472,40,0,0.481278181,5100.0,11,0,1,0,1.0
643,0,0.583416583,24,0,0.01827957,929.0,4,0,0,0,0.0
644,0,0.002243542,45,0,0.419012215,5648.0,8,0,2,0,3.0
645,0,0.943521595,39,0,0.02350081,3701.0,2,0,0,1,1.0
646,0,0.081265997,60,0,0.362030647,8548.0,13,0,2,0,1.0
647,0,0.012999519,48,0,0.347461016,2500.0,5,0,1,0,0.0
648,0,0.9999999,34,0,0.0,4666.0,2,0,0,0,0.0
649,0,0.955196541,37,0,0.271611887,8883.0,16,0,2,0,0.0
650,0,0.002017508,68,0,0.079992382,10500.0,10,0,1,0,0.0
651,0,0.940801699,28,0,0.320169958,4000.0,7,0,0,0,2.0
652,0,0.010928962,31,0,0.083638787,3000.0,2,0,0,0,0.0
653,0,0.820607046,46,0,0.411180506,9766.0,12,0,2,0,4.0
654,0,0.493883276,50,0,0.68473314,2416.0,6,0,1,0,0.0
655,0,0.295302051,58,0,0.481430953,6596.0,13,0,1,0,0.0
656,0,0.9999999,54,0,0.009634612,5500.0,2,0,0,0,0.0
657,0,0.480083512,58,0,0.379594237,3400.0,5,0,1,0,0.0
658,0,0.4415984,60,0,1.200799867,6000.0,9,0,5,0,1.0
659,0,0.0,57,0,0.378303426,6129.0,6,0,1,0,1.0
660,0,0.023801373,70,0,1700.0,0.45,10,0,1,0,0.0
661,0,0.149963622,48,0,0.395230238,13333.0,8,0,1,0,0.0
662,1,0.697537808,33,2,0.068010076,3969.0,4,1,0,0,2.0
663,0,0.175855602,66,0,0.721046492,6000.0,9,0,3,0,0.0
664,0,0.594568584,52,0,0.147952979,7400.0,6,0,0,0,0.0
665,0,0.826940933,40,0,0.99700075,4000.0,5,0,2,0,0.0
666,0,0.034866139,51,0,0.034441805,2525.0,9,0,0,0,0.0
667,0,0.101736973,68,0,1929.0,0.32,12,0,2,0,1.0
668,0,0.547307022,42,0,0.276564345,6775.0,13,0,0,0,0.0
669,0,0.403603965,66,0,0.506141103,3500.0,15,0,0,0,0.0
670,0,0.012086676,67,0,9.0,779.09,4,0,0,0,0.0
671,0,0.03830409,77,0,2090.0,0.08,11,0,2,0,0.0
672,1,1.191404298,48,2,0.707421875,5119.0,9,1,2,6,1.0
673,0,0.300273228,58,0,0.302265132,13464.0,11,0,2,0,3.0
674,0,0.008871302,66,0,0.341228673,16000.0,11,0,1,0,2.0
675,0,0.017885022,45,0,1950.0,0.11,10,0,1,0,0.0
676,0,0.240225744,44,0,0.228862448,11093.0,13,0,1,0,2.0
677,0,0.015173125,73,0,3418.0,0.02,15,0,2,0,0.0
678,0,0.262373763,32,0,0.23244189,4000.0,8,0,0,0,0.0
679,0,0.531080364,33,0,0.16243232,2400.0,5,0,0,0,3.0
680,0,0.068386323,30,1,0.002424242,4124.0,2,0,0,0,0.0
681,0,0.0,45,0,0.356525912,2083.0,4,0,0,0,1.0
682,0,0.0,51,0,0.784071976,3000.0,5,0,2,0,2.0
683,0,0.909552261,58,0,0.499744924,9800.0,6,0,2,0,2.0
684,0,0.183979933,47,0,0.398360164,10000.0,33,0,3,0,1.0
685,0,0.063774943,37,0,0.505928854,7083.0,8,0,2,0,2.0
686,0,0.613851753,49,0,0.489407284,4200.0,12,0,1,0,1.0
687,0,0.457138021,59,0,0.515742129,2000.0,8,0,0,0,0.0
688,0,0.776301218,67,0,409.0,0.28,4,0,0,0,0.0
689,0,0.780919737,32,0,0.302351624,6250.0,14,0,1,0,0.0
690,0,0.0,68,0,1847.0,0.28,8,0,1,0,0.0
691,0,0.14518115,38,0,0.349233883,6917.0,9,0,1,0,2.0
692,0,0.058820149,71,0,0.384246301,2500.0,7,0,0,0,0.0
693,0,0.329909868,33,0,0.303379319,7900.0,13,0,2,0,0.0
694,0,0.237374594,62,0,0.550689862,5000.0,8,0,1,0,0.0
695,0,0.929364572,33,1,0.281286452,6000.0,6,0,1,0,0.0
696,0,0.897796818,48,3,0.173239221,6516.0,13,1,1,0,1.0
697,0,0.063512956,53,0,0.225349505,10800.0,8,0,1,0,3.0
698,0,0.031928918,32,0,0.047994354,8500.0,6,0,0,0,0.0
699,0,0.9999999,57,0,0.29119207,11500.0,4,0,2,0,0.0
700,1,0.9999999,30,0,0.15367038,3500.0,1,2,0,1,0.0
701,0,0.032635869,85,0,0.018890555,3334.0,6,0,0,0,0.0
702,0,0.014574309,87,0,0.006242197,1601.0,3,0,0,0,0.0
703,0,0.007992491,44,0,0.253787311,13333.0,17,0,2,0,2.0
704,1,0.302385374,55,2,0.348349921,9544.0,8,0,2,1,1.0
705,0,0.155230596,70,0,0.080994215,4666.0,4,0,0,0,0.0
706,0,0.0,45,0,4212.0,0.08,7,0,3,0,0.0
707,1,0.852603511,62,2,0.220524369,6216.0,9,0,0,1,2.0
708,1,0.9999999,55,0,0.251038302,4333.0,3,1,1,2,0.0
709,0,0.169902465,32,0,0.271442861,7997.0,12,0,0,0,1.0
710,0,0.41086874,38,1,1611.0,0.0,6,0,0,0,2.0
711,0,0.194812295,29,0,0.139534884,2708.0,5,0,0,0,0.0
712,0,0.184363127,27,0,0.011994669,2250.0,2,0,0,0,0.0
713,0,0.072094315,24,0,0.130703508,5500.0,6,0,0,0,0.0
714,0,0.394412849,50,0,0.377245509,500.0,5,0,0,0,0.0
715,0,0.013814587,30,0,0.403215266,7650.0,11,0,3,0,0.0
716,1,0.978007331,37,1,0.373320837,3200.0,8,1,0,0,0.0
717,0,0.9999999,69,0,0.165611463,3000.0,1,0,0,0,0.0
718,1,0.803274591,46,1,1.619764398,1527.0,6,2,2,1,1.0
719,0,0.120848491,45,0,0.447575683,8125.0,12,0,2,0,2.0
720,0,0.643194764,48,0,746.0,0.23,2,0,0,0,0.0
721,0,0.443024658,59,0,0.371417144,7500.0,8,0,2,0,0.0
722,0,1.012146206,45,3,0.184948625,3600.0,5,0,0,0,2.0
723,0,0.001666587,49,0,0.000181785,5500.0,1,0,0,0,0.0
724,0,0.245352914,52,2,0.257953922,7291.0,25,0,0,0,0.0
725,0,0.016302247,66,0,29.0,0.0,7,0,0,0,0.0
726,0,0.234742206,34,0,0.348207754,4100.0,16,0,1,0,0.0
727,0,0.043787619,79,0,0.225711704,4425.0,8,0,1,0,2.0
728,0,0.318348262,47,0,0.606683805,2333.0,5,0,1,0,3.0
729,0,0.122508779,52,0,0.188900925,12000.0,7,0,2,0,2.0
730,0,0.149330753,24,0,0.12043978,2000.0,3,0,0,0,0.0
731,0,0.011478731,46,0,0.560426882,3466.0,14,0,2,0,0.0
732,0,0.0483289,88,0,0.040564374,1700.0,4,0,0,0,0.0
733,0,1.04219578,36,1,0.297610427,9666.0,9,0,2,0,3.0
734,0,0.412198568,57,1,0.330820706,13000.0,19,0,1,0,4.0
735,0,0.147047386,48,1,0.140868412,3016.0,6,0,0,0,0.0
736,0,0.181070651,61,0,1.528835063,1733.0,12,0,1,0,0.0
737,0,0.005326821,29,0,0.185894979,2608.0,10,0,0,0,0.0
738,0,0.0,39,0,0.36315921,4000.0,4,0,1,0,3.0
739,0,0.413316112,42,0,2688.0,0.04,3,0,1,0,0.0
740,0,0.073430286,50,0,0.120537125,6329.0,3,0,1,0,4.0
741,0,0.007910935,60,0,0.257909605,7079.0,11,0,3,0,0.0
742,0,0.95015768,41,0,0.123410941,7000.0,5,0,0,0,0.0
743,0,0.009313499,56,1,0.198727417,8800.0,18,0,1,0,1.0
744,0,0.019454482,52,0,0.333288895,7500.0,5,0,1,0,1.0
745,0,0.009386166,90,0,0.542600897,1783.0,6,0,1,0,0.0
746,0,0.00623029,34,0,1171.0,0.35,4,0,1,0,0.0
747,0,0.388720205,49,0,3299.0,0.01,7,0,2,0,0.0
748,0,0.195824886,56,0,0.224164239,7208.0,9,1,2,0,0.0
749,1,0.734477501,45,0,0.591477634,4716.0,13,0,2,0,2.0
750,0,0.99340132,47,0,0.724365005,2125.0,7,0,1,0,4.0
751,0,0.025048245,56,0,0.008639309,4166.0,6,0,0,0,0.0
752,0,0.013144275,41,0,2528.0,0.09,9,0,2,0,0.0
753,0,0.547909003,51,0,0.393542074,5109.0,6,0,2,0,1.0
754,0,0.18168532,63,0,0.347896816,4302.0,6,0,1,0,0.0
755,0,1.389805097,44,5,126.0,64.56,2,3,0,1,0.0
